p_id,p_id2,evalues
4bsb,3lzg,1e-37
4bsb,3al4,1e-37
4bsb,3m6s,2e-37
4bsb,4ju0,2e-37
4bsb,4jtx,2e-37
4bsb,4lxv,3e-37
4bsb,4m5z,4e-37
4bsb,4f3z,1e-36
4bsb,3ku6,2e-35
4bsb,2wrd,2e-35
4bsb,3ubq,4e-35
4bsb,3ubn,4e-35
4bsb,3ubj,4e-35
4bsb,3ube,4e-35
4bsb,4hfu,5e-35
4bsb,3ku5,1e-34
4bsb,2wrc,1e-34
4bsb,2wrb,1e-34
4bsb,4hlz,2e-34
4bsb,4hf5,2e-34
4bsb,3qqo,2e-34
4bsb,3qqi,2e-34
4bsb,3qqe,2e-34
4bsb,3qqb,2e-34
4bsb,3ku3,2e-34
4bsb,4hg4,1e-33
4bsb,2wr5,1e-33
4bsb,2wr2,4e-33
4bsb,2wr1,4e-33
4bsb,2wr0,4e-33
4bsb,2wre,7e-33
4bsb,1jsi,1e-32
4bsb,1jsh,1e-32
4bsb,1jsd,1e-32
4bsb,2wr7,8e-32
4bsb,2wrf,2e-31
4bsb,2wr4,6e-31
4bsb,2wr3,6e-31
4bsb,4kps,2e-29
4bsb,4kpq,2e-29
4bsb,4mc5,3e-28
4bsb,4i78,3e-25
4bsb,4h32,3e-25
4bsb,4fiu,2e-21
4bsb,4f23,2e-21
4bsb,3bt6,7e-08
4bsb,2rfu,7e-08
4bsb,2rft,7e-08
4bsb,4fqj,4e-07
4bsb,4m44,1e-05
4bsb,4m40,1e-05
4bsb,4nrl,2e-05
4bsb,4nrk,2e-05
4bsb,4nrj,2e-05
4bsb,4fqm,7e-05
4bsb,4fqk,7e-05
4bsc,4bsd,8e-152
4bsc,4bsc,8e-152
4bsc,4bsb,8e-152
4bsc,4bsa,8e-152
4bsc,4n64,3e-151
4bsc,4n63,3e-151
4bsc,4n62,3e-151
4bsc,4n61,3e-151
4bsc,4n60,3e-151
4bsc,4n5k,3e-151
4bsc,4n5j,3e-151
4bsc,4ln8,3e-151
4bsc,4ln6,3e-151
4bsc,4kon,3e-151
4bsc,4bsf,3e-151
4bsc,4bse,3e-151
4bsc,4lkk,3e-150
4bsc,4lkj,3e-150
4bsc,4lki,3e-150
4bsc,4ln4,1e-146
4bsc,4ln3,1e-146
4bsc,4lkh,1e-146
4bsc,4lkg,1e-146
4bsc,4lcx,1e-146
4bsc,4bsi,2e-146
4bsc,4bsh,2e-146
4bsc,4bsg,2e-146
4bsc,1ti8,2e-146
4bsc,4dj8,3e-146
4bsc,4dj7,3e-146
4bsc,4dj6,3e-146
4bsc,4fqv,5e-145
4bsc,3m5j,1e-121
4bsc,3m5i,1e-121
4bsc,3m5h,1e-121
4bsc,3m5g,1e-121
4bsc,4cz0,1e-74
4bsc,4cyz,1e-74
4bsc,4cyw,1e-74
4bsc,4cyv,1e-74
4bsc,4qy2,2e-72
4bsc,4qy1,2e-72
4bsc,4qy0,2e-72
4bsc,4d00,2e-72
4bsc,3s11,1e-47
4bsc,4mhj,6e-47
4bsc,4mhi,6e-47
4bsc,4cqy,6e-46
4bsc,4cqx,6e-46
4bsc,4cqw,6e-46
4bsc,4cqv,6e-46
4bsc,4uoa,7e-46
4bsc,4uo9,7e-46
4bsc,4uo8,7e-46
4bsc,4uo7,7e-46
4bsc,4uo6,7e-46
4bsc,4uo5,7e-46
4bsc,4uo4,7e-46
4bsc,4kwm,1e-45
4bsc,4jul,1e-45
4bsc,3s13,4e-45
4bsc,4uo3,6e-45
4bsc,4uo2,6e-45
4bsc,4uo1,6e-45
4bsc,4uo0,6e-45
4bsc,3s12,7e-45
4bsc,4juk,8e-45
4bsc,4unz,8e-45
4bsc,4uny,8e-45
4bsc,4unx,8e-45
4bsc,4k67,9e-45
4bsc,4k66,9e-45
4bsc,4k65,9e-45
4bsc,4jum,2e-44
4bsc,1jso,2e-44
4bsc,1jsn,2e-44
4bsc,1jsm,2e-44
4bsc,4bh1,2e-44
4bsc,4bh0,2e-44
4bsc,4bgz,2e-44
4bsc,4cqu,4e-44
4bsc,4cqs,4e-44
4bsc,4kw1,5e-44
4bsc,4fqi,5e-44
4bsc,4bgy,5e-44
4bsc,4bgx,5e-44
4bsc,4bgw,5e-44
4bsc,3zp1,5e-44
4bsc,3zp0,5e-44
4bsc,3znm,5e-44
4bsc,3znl,5e-44
4bsc,3znk,5e-44
4bsc,3gbm,5e-44
4bsc,3fku,5e-44
4bsc,2ibx,5e-44
4bsc,2fk0,5e-44
4bsc,4kdq,5e-44
4bsc,4jun,5e-44
4bsc,4cqz,5e-44
4bsc,4k64,6e-44
4bsc,4k63,6e-44
4bsc,4k62,6e-44
4bsc,3eyk,6e-44
4bsc,3eyj,6e-44
4bsc,2wrh,1e-43
4bsc,4kth,1e-43
4bsc,1rvt,1e-43
4bsc,4cr0,1e-43
4bsc,4n5z,2e-43
4bsc,4n5y,2e-43
4bsc,4kdo,2e-43
4bsc,4kdn,2e-43
4bsc,4kdm,2e-43
4bsc,4bh4,2e-43
4bsc,4bh3,2e-43
4bsc,4bh2,2e-43
4bsc,3zpb,2e-43
4bsc,3zp6,2e-43
4bsc,3zp3,2e-43
4bsc,3zp2,2e-43
4bsc,4cqt,2e-43
4bsc,4cqr,2e-43
4bsc,4cqq,2e-43
4bsc,4cqp,2e-43
4bsc,1hge,4e-43
4bsc,1hgd,4e-43
4bsc,2hmg,4e-43
4bsc,5hmg,6e-43
4bsc,3ztj,6e-43
4bsc,3eym,6e-43
4bsc,2ypg,6e-43
4bsc,1qfu,6e-43
4bsc,1ken,6e-43
4bsc,1hgj,6e-43
4bsc,1hgi,6e-43
4bsc,1hgh,6e-43
4bsc,1hgg,6e-43
4bsc,1hgf,6e-43
4bsc,1ha0,6e-43
4bsc,1eo8,6e-43
4bsc,4gxx,6e-43
4bsc,2viu,8e-43
4bsc,4nm8,1e-42
4bsc,4fqy,1e-42
4bsc,4fqr,1e-42
4bsc,4fp8,1e-42
4bsc,4fnk,1e-42
4bsc,3sdy,1e-42
4bsc,1rvz,1e-42
4bsc,1rvx,1e-42
4bsc,1ru7,1e-42
4bsc,3vun,2e-42
4bsc,4wa2,3e-42
4bsc,4wa1,3e-42
4bsc,4juj,3e-42
4bsc,4juh,3e-42
4bsc,4jug,3e-42
4bsc,4hmg,5e-42
4bsc,3hmg,5e-42
4bsc,1mqn,7e-42
4bsc,1mqm,7e-42
4bsc,1mql,7e-42
4bsc,4o58,9e-42
4bsc,4gms,9e-42
4bsc,4py8,2e-41
4bsc,4gxu,2e-41
4bsc,4eef,2e-41
4bsc,3r2x,2e-41
4bsc,3lzf,2e-41
4bsc,3gbn,2e-41
4bsc,2wrg,2e-41
4bsc,1rd8,2e-41
4bsc,3htt,4e-41
4bsc,3htq,4e-41
4bsc,3htp,4e-41
4bsc,3hto,4e-41
4bsc,2yp5,6e-40
4bsc,2yp4,6e-40
4bsc,2yp3,6e-40
4bsc,2yp2,6e-40
4bsc,4o5n,8e-40
4bsc,4o5i,8e-40
4bsc,4edb,1e-39
4bsc,3sm5,2e-39
4bsc,4kvn,3e-39
4bsc,2yp9,4e-39
4bsc,2yp8,4e-39
4bsc,2yp7,4e-39
4bsc,3uyx,1e-38
4bsc,4lvh,9e-38
4bsc,4f15,9e-38
4bsc,4eda,9e-38
4bsc,3mlh,1e-37
4bsc,4m4y,1e-37
4bsc,4jtv,1e-37
4bsc,3uyw,1e-37
4bsc,3lzg,1e-37
4bsc,3al4,1e-37
4bsc,3m6s,2e-37
4bsc,4ju0,2e-37
4bsc,4jtx,2e-37
4bsc,4lxv,3e-37
4bsc,4m5z,4e-37
4bsc,4f3z,1e-36
4bsc,3ku6,2e-35
4bsc,2wrd,2e-35
4bsc,3ubq,4e-35
4bsc,3ubn,4e-35
4bsc,3ubj,4e-35
4bsc,3ube,4e-35
4bsc,4hfu,5e-35
4bsc,3ku5,1e-34
4bsc,2wrc,1e-34
4bsc,2wrb,1e-34
4bsc,4hlz,2e-34
4bsc,4hf5,2e-34
4bsc,3qqo,2e-34
4bsc,3qqi,2e-34
4bsc,3qqe,2e-34
4bsc,3qqb,2e-34
4bsc,3ku3,2e-34
4bsc,4hg4,1e-33
4bsc,2wr5,1e-33
4bsc,2wr2,4e-33
4bsc,2wr1,4e-33
4bsc,2wr0,4e-33
4bsc,2wre,7e-33
4bsc,1jsi,1e-32
4bsc,1jsh,1e-32
4bsc,1jsd,1e-32
4bsc,2wr7,8e-32
4bsc,2wrf,2e-31
4bsc,2wr4,6e-31
4bsc,2wr3,6e-31
4bsc,4kps,2e-29
4bsc,4kpq,2e-29
4bsc,4mc5,3e-28
4bsc,4i78,3e-25
4bsc,4h32,3e-25
4bsc,4fiu,2e-21
4bsc,4f23,2e-21
4bsc,3bt6,7e-08
4bsc,2rfu,7e-08
4bsc,2rft,7e-08
4bsc,4fqj,4e-07
4bsc,4m44,1e-05
4bsc,4m40,1e-05
4bsc,4nrl,2e-05
4bsc,4nrk,2e-05
4bsc,4nrj,2e-05
4bsc,4fqm,7e-05
4bsc,4fqk,7e-05
4bsd,4bsd,8e-152
4bsd,4bsc,8e-152
4bsd,4bsb,8e-152
4bsd,4bsa,8e-152
4bsd,4n64,3e-151
4bsd,4n63,3e-151
4bsd,4n62,3e-151
4bsd,4n61,3e-151
4bsd,4n60,3e-151
4bsd,4n5k,3e-151
4bsd,4n5j,3e-151
4bsd,4ln8,3e-151
4bsd,4ln6,3e-151
4bsd,4kon,3e-151
4bsd,4bsf,3e-151
4bsd,4bse,3e-151
4bsd,4lkk,3e-150
4bsd,4lkj,3e-150
4bsd,4lki,3e-150
4bsd,4ln4,1e-146
4bsd,4ln3,1e-146
4bsd,4lkh,1e-146
4bsd,4lkg,1e-146
4bsd,4lcx,1e-146
4bsd,4bsi,2e-146
4bsd,4bsh,2e-146
4bsd,4bsg,2e-146
4bsd,1ti8,2e-146
4bsd,4dj8,3e-146
4bsd,4dj7,3e-146
4bsd,4dj6,3e-146
4bsd,4fqv,5e-145
4bsd,3m5j,1e-121
4bsd,3m5i,1e-121
4bsd,3m5h,1e-121
4bsd,3m5g,1e-121
4bsd,4cz0,1e-74
4bsd,4cyz,1e-74
4bsd,4cyw,1e-74
4bsd,4cyv,1e-74
4bsd,4qy2,2e-72
4bsd,4qy1,2e-72
4bsd,4qy0,2e-72
4bsd,4d00,2e-72
4bsd,3s11,1e-47
4bsd,4mhj,6e-47
4bsd,4mhi,6e-47
4bsd,4cqy,6e-46
4bsd,4cqx,6e-46
4bsd,4cqw,6e-46
4bsd,4cqv,6e-46
4bsd,4uoa,7e-46
4bsd,4uo9,7e-46
4bsd,4uo8,7e-46
4bsd,4uo7,7e-46
4bsd,4uo6,7e-46
4bsd,4uo5,7e-46
4bsd,4uo4,7e-46
4bsd,4kwm,1e-45
4bsd,4jul,1e-45
4bsd,3s13,4e-45
4bsd,4uo3,6e-45
4bsd,4uo2,6e-45
4bsd,4uo1,6e-45
4bsd,4uo0,6e-45
4bsd,3s12,7e-45
4bsd,4juk,8e-45
4bsd,4unz,8e-45
4bsd,4uny,8e-45
4bsd,4unx,8e-45
4bsd,4k67,9e-45
4bsd,4k66,9e-45
4bsd,4k65,9e-45
4bsd,4jum,2e-44
4bsd,1jso,2e-44
4bsd,1jsn,2e-44
4bsd,1jsm,2e-44
4bsd,4bh1,2e-44
4bsd,4bh0,2e-44
4bsd,4bgz,2e-44
4bsd,4cqu,4e-44
4bsd,4cqs,4e-44
4bsd,4kw1,5e-44
4bsd,4fqi,5e-44
4bsd,4bgy,5e-44
4bsd,4bgx,5e-44
4bsd,4bgw,5e-44
4bsd,3zp1,5e-44
4bsd,3zp0,5e-44
4bsd,3znm,5e-44
4bsd,3znl,5e-44
4bsd,3znk,5e-44
4bsd,3gbm,5e-44
4bsd,3fku,5e-44
4bsd,2ibx,5e-44
4bsd,2fk0,5e-44
4bsd,4kdq,5e-44
4bsd,4jun,5e-44
4bsd,4cqz,5e-44
4bsd,4k64,6e-44
4bsd,4k63,6e-44
4bsd,4k62,6e-44
4bsd,3eyk,6e-44
4bsd,3eyj,6e-44
4bsd,2wrh,1e-43
4bsd,4kth,1e-43
4bsd,1rvt,1e-43
4bsd,4cr0,1e-43
4bsd,4n5z,2e-43
4bsd,4n5y,2e-43
4bsd,4kdo,2e-43
4bsd,4kdn,2e-43
4bsd,4kdm,2e-43
4bsd,4bh4,2e-43
4bsd,4bh3,2e-43
4bsd,4bh2,2e-43
4bsd,3zpb,2e-43
4bsd,3zp6,2e-43
4bsd,3zp3,2e-43
4bsd,3zp2,2e-43
4bsd,4cqt,2e-43
4bsd,4cqr,2e-43
4bsd,4cqq,2e-43
4bsd,4cqp,2e-43
4bsd,1hge,4e-43
4bsd,1hgd,4e-43
4bsd,2hmg,4e-43
4bsd,5hmg,6e-43
4bsd,3ztj,6e-43
4bsd,3eym,6e-43
4bsd,2ypg,6e-43
4bsd,1qfu,6e-43
4bsd,1ken,6e-43
4bsd,1hgj,6e-43
4bsd,1hgi,6e-43
4bsd,1hgh,6e-43
4bsd,1hgg,6e-43
4bsd,1hgf,6e-43
4bsd,1ha0,6e-43
4bsd,1eo8,6e-43
4bsd,4gxx,6e-43
4bsd,2viu,8e-43
4bsd,4nm8,1e-42
4bsd,4fqy,1e-42
4bsd,4fqr,1e-42
4bsd,4fp8,1e-42
4bsd,4fnk,1e-42
4bsd,3sdy,1e-42
4bsd,1rvz,1e-42
4bsd,1rvx,1e-42
4bsd,1ru7,1e-42
4bsd,3vun,2e-42
4bsd,4wa2,3e-42
4bsd,4wa1,3e-42
4bsd,4juj,3e-42
4bsd,4juh,3e-42
4bsd,4jug,3e-42
4bsd,4hmg,5e-42
4bsd,3hmg,5e-42
4bsd,1mqn,7e-42
4bsd,1mqm,7e-42
4bsd,1mql,7e-42
4bsd,4o58,9e-42
4bsd,4gms,9e-42
4bsd,4py8,2e-41
4bsd,4gxu,2e-41
4bsd,4eef,2e-41
4bsd,3r2x,2e-41
4bsd,3lzf,2e-41
4bsd,3gbn,2e-41
4bsd,2wrg,2e-41
4bsd,1rd8,2e-41
4bsd,3htt,4e-41
4bsd,3htq,4e-41
4bsd,3htp,4e-41
4bsd,3hto,4e-41
4bsd,2yp5,6e-40
4bsd,2yp4,6e-40
4bsd,2yp3,6e-40
4bsd,2yp2,6e-40
4bsd,4o5n,8e-40
4bsd,4o5i,8e-40
4bsd,4edb,1e-39
4bsd,3sm5,2e-39
4bsd,4kvn,3e-39
4bsd,2yp9,4e-39
4bsd,2yp8,4e-39
4bsd,2yp7,4e-39
4bsd,3uyx,1e-38
4bsd,4lvh,9e-38
4bsd,4f15,9e-38
4bsd,4eda,9e-38
4bsd,3mlh,1e-37
4bsd,4m4y,1e-37
4bsd,4jtv,1e-37
4bsd,3uyw,1e-37
4bsd,3lzg,1e-37
4bsd,3al4,1e-37
4bsd,3m6s,2e-37
4bsd,4ju0,2e-37
4bsd,4jtx,2e-37
4bsd,4lxv,3e-37
4bsd,4m5z,4e-37
4bsd,4f3z,1e-36
4bsd,3ku6,2e-35
4bsd,2wrd,2e-35
4bsd,3ubq,4e-35
4bsd,3ubn,4e-35
4bsd,3ubj,4e-35
4bsd,3ube,4e-35
4bsd,4hfu,5e-35
4bsd,3ku5,1e-34
4bsd,2wrc,1e-34
4bsd,2wrb,1e-34
4bsd,4hlz,2e-34
4bsd,4hf5,2e-34
4bsd,3qqo,2e-34
4bsd,3qqi,2e-34
4bsd,3qqe,2e-34
4bsd,3qqb,2e-34
4bsd,3ku3,2e-34
4bsd,4hg4,1e-33
4bsd,2wr5,1e-33
4bsd,2wr2,4e-33
4bsd,2wr1,4e-33
4bsd,2wr0,4e-33
4bsd,2wre,7e-33
4bsd,1jsi,1e-32
4bsd,1jsh,1e-32
4bsd,1jsd,1e-32
4bsd,2wr7,8e-32
4bsd,2wrf,2e-31
4bsd,2wr4,6e-31
4bsd,2wr3,6e-31
4bsd,4kps,2e-29
4bsd,4kpq,2e-29
4bsd,4mc5,3e-28
4bsd,4i78,3e-25
4bsd,4h32,3e-25
4bsd,4fiu,2e-21
4bsd,4f23,2e-21
4bsd,3bt6,7e-08
4bsd,2rfu,7e-08
4bsd,2rft,7e-08
4bsd,4fqj,4e-07
4bsd,4m44,1e-05
4bsd,4m40,1e-05
4bsd,4nrl,2e-05
4bsd,4nrk,2e-05
4bsd,4nrj,2e-05
4bsd,4fqm,7e-05
4bsd,4fqk,7e-05
4bse,4n64,1e-151
4bse,4n63,1e-151
4bse,4n62,1e-151
4bse,4n61,1e-151
4bse,4n60,1e-151
4bse,4n5k,1e-151
4bse,4n5j,1e-151
4bse,4ln8,1e-151
4bse,4ln6,1e-151
4bse,4kon,1e-151
4bse,4bsf,1e-151
4bse,4bse,1e-151
4bse,4bsd,3e-151
4bse,4bsc,3e-151
4bse,4bsb,3e-151
4bse,4bsa,3e-151
4bse,4lkk,8e-151
4bse,4lkj,8e-151
4bse,4lki,8e-151
4bse,4ln4,2e-147
4bse,4ln3,2e-147
4bse,4lkh,2e-147
4bse,4lkg,2e-147
4bse,4lcx,2e-147
4bse,4bsi,5e-147
4bse,4bsh,5e-147
4bse,4bsg,5e-147
4bse,1ti8,5e-147
4bse,4dj8,1e-145
4bse,4dj7,1e-145
4bse,4dj6,1e-145
4bse,4fqv,2e-144
4bse,3m5j,2e-122
4bse,3m5i,2e-122
4bse,3m5h,2e-122
4bse,3m5g,2e-122
4bse,4cz0,5e-74
4bse,4cyz,5e-74
4bse,4cyw,5e-74
4bse,4cyv,5e-74
4bse,4qy2,9e-72
4bse,4qy1,9e-72
4bse,4qy0,9e-72
4bse,4d00,1e-71
4bse,3s11,1e-47
4bse,4mhj,6e-47
4bse,4mhi,6e-47
4bse,4cqy,6e-46
4bse,4cqx,6e-46
4bse,4cqw,6e-46
4bse,4cqv,6e-46
4bse,4uoa,6e-46
4bse,4uo9,6e-46
4bse,4uo8,6e-46
4bse,4uo7,6e-46
4bse,4uo6,6e-46
4bse,4uo5,6e-46
4bse,4uo4,6e-46
4bse,4kwm,1e-45
4bse,4jul,1e-45
4bse,4unz,3e-45
4bse,4uny,3e-45
4bse,4unx,3e-45
4bse,3s13,4e-45
4bse,4uo3,5e-45
4bse,4uo2,5e-45
4bse,4uo1,5e-45
4bse,4uo0,5e-45
4bse,3s12,7e-45
4bse,4juk,8e-45
4bse,4k67,8e-45
4bse,4k66,8e-45
4bse,4k65,8e-45
4bse,1jso,2e-44
4bse,1jsn,2e-44
4bse,1jsm,2e-44
4bse,4bh1,2e-44
4bse,4bh0,2e-44
4bse,4bgz,2e-44
4bse,4jum,2e-44
4bse,4cqu,3e-44
4bse,4cqs,3e-44
4bse,4fqi,4e-44
4bse,4bgy,4e-44
4bse,4bgx,4e-44
4bse,4bgw,4e-44
4bse,3zp1,4e-44
4bse,3zp0,4e-44
4bse,3znm,4e-44
4bse,3znl,4e-44
4bse,3znk,4e-44
4bse,3gbm,4e-44
4bse,3fku,4e-44
4bse,2ibx,4e-44
4bse,2fk0,4e-44
4bse,4kw1,5e-44
4bse,4cqz,5e-44
4bse,4jun,5e-44
4bse,4kdq,5e-44
4bse,4k64,5e-44
4bse,4k63,5e-44
4bse,4k62,5e-44
4bse,3eyk,7e-44
4bse,3eyj,7e-44
4bse,2wrh,1e-43
4bse,4kth,1e-43
4bse,4cr0,1e-43
4bse,1rvt,1e-43
4bse,3zpb,1e-43
4bse,3zp6,1e-43
4bse,3zp3,1e-43
4bse,3zp2,1e-43
4bse,4n5z,2e-43
4bse,4n5y,2e-43
4bse,4kdo,2e-43
4bse,4kdn,2e-43
4bse,4kdm,2e-43
4bse,4bh4,2e-43
4bse,4bh3,2e-43
4bse,4bh2,2e-43
4bse,4cqt,2e-43
4bse,4cqr,2e-43
4bse,4cqq,2e-43
4bse,4cqp,2e-43
4bse,2hmg,2e-43
4bse,5hmg,2e-43
4bse,3ztj,2e-43
4bse,3eym,2e-43
4bse,2ypg,2e-43
4bse,1qfu,2e-43
4bse,1ken,2e-43
4bse,1hgj,2e-43
4bse,1hgi,2e-43
4bse,1hgh,2e-43
4bse,1hgg,2e-43
4bse,1hgf,2e-43
4bse,1ha0,2e-43
4bse,1eo8,2e-43
4bse,1hge,3e-43
4bse,1hgd,3e-43
4bse,2viu,4e-43
4bse,4nm8,4e-43
4bse,4fqy,4e-43
4bse,4fqr,4e-43
4bse,4fp8,4e-43
4bse,4fnk,4e-43
4bse,3sdy,4e-43
4bse,4gxx,6e-43
4bse,3vun,9e-43
4bse,1rvz,1e-42
4bse,1rvx,1e-42
4bse,1ru7,1e-42
4bse,4hmg,2e-42
4bse,3hmg,2e-42
4bse,4juj,2e-42
4bse,4juh,2e-42
4bse,4jug,2e-42
4bse,4wa2,3e-42
4bse,4wa1,3e-42
4bse,1mqn,3e-42
4bse,1mqm,3e-42
4bse,1mql,3e-42
4bse,4o58,4e-42
4bse,4gms,4e-42
4bse,4py8,2e-41
4bse,4gxu,2e-41
4bse,4eef,2e-41
4bse,3r2x,2e-41
4bse,3lzf,2e-41
4bse,3gbn,2e-41
4bse,2wrg,2e-41
4bse,1rd8,2e-41
4bse,3htt,4e-41
4bse,3htq,4e-41
4bse,3htp,4e-41
4bse,3hto,4e-41
4bse,4edb,1e-39
4bse,3sm5,2e-39
4bse,2yp5,2e-39
4bse,2yp4,2e-39
4bse,2yp3,2e-39
4bse,2yp2,2e-39
4bse,4o5n,4e-39
4bse,4o5i,4e-39
4bse,4kvn,1e-38
4bse,3uyx,1e-38
4bse,2yp9,2e-38
4bse,2yp8,2e-38
4bse,2yp7,2e-38
4bse,4lvh,9e-38
4bse,4f15,9e-38
4bse,4eda,9e-38
4bse,3mlh,9e-38
4bse,4m4y,1e-37
4bse,4jtv,1e-37
4bse,3uyw,1e-37
4bse,3lzg,1e-37
4bse,3al4,1e-37
4bse,3m6s,2e-37
4bse,4ju0,2e-37
4bse,4jtx,2e-37
4bse,4lxv,3e-37
4bse,4m5z,4e-37
4bse,4f3z,1e-36
4bse,3ku6,8e-36
4bse,2wrd,9e-36
4bse,4hfu,2e-35
4bse,3ubq,4e-35
4bse,3ubn,4e-35
4bse,3ubj,4e-35
4bse,3ube,4e-35
4bse,3ku5,6e-35
4bse,2wrc,6e-35
4bse,2wrb,6e-35
4bse,4hlz,8e-35
4bse,4hf5,8e-35
4bse,3qqo,8e-35
4bse,3qqi,8e-35
4bse,3qqe,8e-35
4bse,3qqb,8e-35
4bse,3ku3,8e-35
4bse,2wr5,4e-34
4bse,4hg4,5e-34
4bse,2wr2,2e-33
4bse,2wr1,2e-33
4bse,2wr0,2e-33
4bse,2wre,3e-33
4bse,2wr7,3e-32
4bse,1jsi,4e-32
4bse,1jsh,4e-32
4bse,1jsd,4e-32
4bse,2wrf,7e-32
4bse,2wr4,2e-31
4bse,2wr3,2e-31
4bse,4kps,6e-29
4bse,4kpq,6e-29
4bse,4mc5,3e-28
4bse,4i78,3e-25
4bse,4h32,3e-25
4bse,4fiu,6e-21
4bse,4f23,6e-21
4bse,3bt6,3e-07
4bse,2rfu,3e-07
4bse,2rft,3e-07
4bse,4fqj,2e-06
4bse,4m44,9e-06
4bse,4m40,9e-06
4bse,4nrl,7e-05
4bse,4nrk,7e-05
4bse,4nrj,7e-05
4bse,4fqm,2e-04
4bse,4fqk,2e-04
4bsf,4n64,1e-151
4bsf,4n63,1e-151
4bsf,4n62,1e-151
4bsf,4n61,1e-151
4bsf,4n60,1e-151
4bsf,4n5k,1e-151
4bsf,4n5j,1e-151
4bsf,4ln8,1e-151
4bsf,4ln6,1e-151
4bsf,4kon,1e-151
4bsf,4bsf,1e-151
4bsf,4bse,1e-151
4bsf,4bsd,3e-151
4bsf,4bsc,3e-151
4bsf,4bsb,3e-151
4bsf,4bsa,3e-151
4bsf,4lkk,8e-151
4bsf,4lkj,8e-151
4bsf,4lki,8e-151
4bsf,4ln4,2e-147
4bsf,4ln3,2e-147
4bsf,4lkh,2e-147
4bsf,4lkg,2e-147
4bsf,4lcx,2e-147
4bsf,4bsi,5e-147
4bsf,4bsh,5e-147
4bsf,4bsg,5e-147
4bsf,1ti8,5e-147
4bsf,4dj8,1e-145
4bsf,4dj7,1e-145
4bsf,4dj6,1e-145
4bsf,4fqv,2e-144
4bsf,3m5j,2e-122
4bsf,3m5i,2e-122
4bsf,3m5h,2e-122
4bsf,3m5g,2e-122
4bsf,4cz0,5e-74
4bsf,4cyz,5e-74
4bsf,4cyw,5e-74
4bsf,4cyv,5e-74
4bsf,4qy2,9e-72
4bsf,4qy1,9e-72
4bsf,4qy0,9e-72
4bsf,4d00,1e-71
4bsf,3s11,1e-47
4bsf,4mhj,6e-47
4bsf,4mhi,6e-47
4bsf,4cqy,6e-46
4bsf,4cqx,6e-46
4bsf,4cqw,6e-46
4bsf,4cqv,6e-46
4bsf,4uoa,6e-46
4bsf,4uo9,6e-46
4bsf,4uo8,6e-46
4bsf,4uo7,6e-46
4bsf,4uo6,6e-46
4bsf,4uo5,6e-46
4bsf,4uo4,6e-46
4bsf,4kwm,1e-45
4bsf,4jul,1e-45
4bsf,4unz,3e-45
4bsf,4uny,3e-45
4bsf,4unx,3e-45
4bsf,3s13,4e-45
4bsf,4uo3,5e-45
4bsf,4uo2,5e-45
4bsf,4uo1,5e-45
4bsf,4uo0,5e-45
4bsf,3s12,7e-45
4bsf,4juk,8e-45
4bsf,4k67,8e-45
4bsf,4k66,8e-45
4bsf,4k65,8e-45
4bsf,1jso,2e-44
4bsf,1jsn,2e-44
4bsf,1jsm,2e-44
4bsf,4bh1,2e-44
4bsf,4bh0,2e-44
4bsf,4bgz,2e-44
4bsf,4jum,2e-44
4bsf,4cqu,3e-44
4bsf,4cqs,3e-44
4bsf,4fqi,4e-44
4bsf,4bgy,4e-44
4bsf,4bgx,4e-44
4bsf,4bgw,4e-44
4bsf,3zp1,4e-44
4bsf,3zp0,4e-44
4bsf,3znm,4e-44
4bsf,3znl,4e-44
4bsf,3znk,4e-44
4bsf,3gbm,4e-44
4bsf,3fku,4e-44
4bsf,2ibx,4e-44
4bsf,2fk0,4e-44
4bsf,4kw1,5e-44
4bsf,4cqz,5e-44
4bsf,4jun,5e-44
4bsf,4kdq,5e-44
4bsf,4k64,5e-44
4bsf,4k63,5e-44
4bsf,4k62,5e-44
4bsf,3eyk,7e-44
4bsf,3eyj,7e-44
4bsf,2wrh,1e-43
4bsf,4kth,1e-43
4bsf,4cr0,1e-43
4bsf,1rvt,1e-43
4bsf,3zpb,1e-43
4bsf,3zp6,1e-43
4bsf,3zp3,1e-43
4bsf,3zp2,1e-43
4bsf,4n5z,2e-43
4bsf,4n5y,2e-43
4bsf,4kdo,2e-43
4bsf,4kdn,2e-43
4bsf,4kdm,2e-43
4bsf,4bh4,2e-43
4bsf,4bh3,2e-43
4bsf,4bh2,2e-43
4bsf,4cqt,2e-43
4bsf,4cqr,2e-43
4bsf,4cqq,2e-43
4bsf,4cqp,2e-43
4bsf,2hmg,2e-43
4bsf,5hmg,2e-43
4bsf,3ztj,2e-43
4bsf,3eym,2e-43
4bsf,2ypg,2e-43
4bsf,1qfu,2e-43
4bsf,1ken,2e-43
4bsf,1hgj,2e-43
4bsf,1hgi,2e-43
4bsf,1hgh,2e-43
4bsf,1hgg,2e-43
4bsf,1hgf,2e-43
4bsf,1ha0,2e-43
4bsf,1eo8,2e-43
4bsf,1hge,3e-43
4bsf,1hgd,3e-43
4bsf,2viu,4e-43
4bsf,4nm8,4e-43
4bsf,4fqy,4e-43
4bsf,4fqr,4e-43
4bsf,4fp8,4e-43
4bsf,4fnk,4e-43
4bsf,3sdy,4e-43
4bsf,4gxx,6e-43
4bsf,3vun,9e-43
4bsf,1rvz,1e-42
4bsf,1rvx,1e-42
4bsf,1ru7,1e-42
